UNITNAME,ARCHIVE_PATH,ID
b'DES0821+2000',b'DEC/multiepoch/delve/r5918/DES0821+2000/p02',21652865
b'DES0821-1207',b'DEC/multiepoch/delve/r5918/DES0821-1207/p01',21652877
b'DES0810+1709',b'DEC/multiepoch/delve/r5918/DES0810+1709/p02',21652993
b'DES0810+2043',b'DEC/multiepoch/delve/r5918/DES0810+2043/p02',21652994
b'DES0844+2625',b'DEC/multiepoch/delve/r5918/DES0844+2625/p01',21653506
b'DES0847+0626',b'DEC/multiepoch/delve/r5918/DES0847+0626/p01',21653574
b'DES0850+2625',b'DEC/multiepoch/delve/r5918/DES0850+2625/p02',21653971
b'DES1136+1209',b'DEC/multiepoch/delve/r5918/DES1136+1209/p01',21658191
b'DES1136+2126',b'DEC/multiepoch/delve/r5918/DES1136+2126/p01',21658197
b'DES1137+0626',b'DEC/multiepoch/delve/r5918/DES1137+0626/p01',21658219
b'DES1138+2043',b'DEC/multiepoch/delve/r5918/DES1138+2043/p01',21658252
b'DES1138-0541',b'DEC/multiepoch/delve/r5918/DES1138-0541/p01',21658256
b'DES1139-1707',b'DEC/multiepoch/delve/r5918/DES1139-1707/p01',21658287
b'DES1140-1041',b'DEC/multiepoch/delve/r5918/DES1140-1041/p01',21658313
b'DES1140-1749',b'DEC/multiepoch/delve/r5918/DES1140-1749/p01',21658316
b'DES1144-1541',b'DEC/multiepoch/delve/r5918/DES1144-1541/p01',21658409
b'DES1145+0418',b'DEC/multiepoch/delve/r5918/DES1145+0418/p01',21658417
b'DES0946+1709',b'DEC/multiepoch/delve/r5918/DES0946+1709/p01',21655392
b'DES0946+2834',b'DEC/multiepoch/delve/r5918/DES0946+2834/p01',21655398
b'DES0946-0833',b'DEC/multiepoch/delve/r5918/DES0946-0833/p01',21655404
b'DES0948+0752',b'DEC/multiepoch/delve/r5918/DES0948+0752/p01',21655435
b'DES0948+1417',b'DEC/multiepoch/delve/r5918/DES0948+1417/p01',21655440
b'DES0948-0915',b'DEC/multiepoch/delve/r5918/DES0948-0915/p01',21655454
b'DES0949+0543',b'DEC/multiepoch/delve/r5918/DES0949+0543/p01',21655466
b'DES0950-2415',b'DEC/multiepoch/delve/r5918/DES0950-2415/p01',21655505
b'DES0953+1834',b'DEC/multiepoch/delve/r5918/DES0953+1834/p01',21655571
b'DES0954+0126',b'DEC/multiepoch/delve/r5918/DES0954+0126/p01',21655586
b'DES0955+0335',b'DEC/multiepoch/delve/r5918/DES0955+0335/p01',21655618
b'DES0955+0835',b'DEC/multiepoch/delve/r5918/DES0955+0835/p01',21655621
b'DES0955-0541',b'DEC/multiepoch/delve/r5918/DES0955-0541/p01',21655630
b'DES0956-1832',b'DEC/multiepoch/delve/r5918/DES0956-1832/p01',21655661
b'DES0958+0709',b'DEC/multiepoch/delve/r5918/DES0958+0709/p01',21655695
b'DES0958+1043',b'DEC/multiepoch/delve/r5918/DES0958+1043/p01',21655697
b'DES1000-1624',b'DEC/multiepoch/delve/r5918/DES1000-1624/p01',21655765
b'DES1001+1043',b'DEC/multiepoch/delve/r5918/DES1001+1043/p01',21655774
b'DES1001-0333',b'DEC/multiepoch/delve/r5918/DES1001-0333/p01',21655779
b'DES1002+0043',b'DEC/multiepoch/delve/r5918/DES1002+0043/p01',21655790
b'DES1002+0626',b'DEC/multiepoch/delve/r5918/DES1002+0626/p01',21655793
b'DES1002-0041',b'DEC/multiepoch/delve/r5918/DES1002-0041/p01',21655806
b'DES1002-2415',b'DEC/multiepoch/delve/r5918/DES1002-2415/p01',21655817
b'DES1003+0500',b'DEC/multiepoch/delve/r5918/DES1003+0500/p01',21655820
b'DES1003+1209',b'DEC/multiepoch/delve/r5918/DES1003+1209/p01',21655824
b'DES1003+2208',b'DEC/multiepoch/delve/r5918/DES1003+2208/p01',21655831
b'DES1003-0250',b'DEC/multiepoch/delve/r5918/DES1003-0250/p01',21655835
b'DES1005+0752',b'DEC/multiepoch/delve/r5918/DES1005+0752/p01',21655873
b'DES1005-1332',b'DEC/multiepoch/delve/r5918/DES1005-1332/p01',21655890
b'DES1006+2708',b'DEC/multiepoch/delve/r5918/DES1006+2708/p01',21655906
b'DES1008+0001',b'DEC/multiepoch/delve/r5918/DES1008+0001/p01',21655939
b'DES1008+1417',b'DEC/multiepoch/delve/r5918/DES1008+1417/p01',21655948
b'DES1009-2041',b'DEC/multiepoch/delve/r5918/DES1009-2041/p01',21655994
b'DES1011+1252',b'DEC/multiepoch/delve/r5918/DES1011+1252/p01',21656022
b'DES1011+1500',b'DEC/multiepoch/delve/r5918/DES1011+1500/p01',21656025
b'DES0730+2834',b'DEC/multiepoch/delve/r5918/DES0730+2834/p01',21649864
b'DES0732+0752',b'DEC/multiepoch/delve/r5918/DES0732+0752/p01',21649876
b'DES0734+0252',b'DEC/multiepoch/delve/r5918/DES0734+0252/p01',21649900
b'DES0745+0709',b'DEC/multiepoch/delve/r5918/DES0745+0709/p01',21650195
b'DES0750+1751',b'DEC/multiepoch/delve/r5918/DES0750+1751/p01',21650279
b'DES0804+2251',b'DEC/multiepoch/delve/r5918/DES0804+2251/p01',21650803
b'DES0805-1041',b'DEC/multiepoch/delve/r5918/DES0805-1041/p01',21650836
b'DES0714+1543',b'DEC/multiepoch/delve/r5918/DES0714+1543/p01',21648785
b'DES0717+1500',b'DEC/multiepoch/delve/r5918/DES0717+1500/p01',21648811
b'DES0719+1209',b'DEC/multiepoch/delve/r5918/DES0719+1209/p01',21648827
b'DES1157+0752',b'DEC/multiepoch/delve/r5918/DES1157+0752/p01',21658718
b'DES1157+1126',b'DEC/multiepoch/delve/r5918/DES1157+1126/p01',21658720
b'DES1157+1334',b'DEC/multiepoch/delve/r5918/DES1157+1334/p01',21658723
b'DES1158+1000',b'DEC/multiepoch/delve/r5918/DES1158+1000/p01',21658745
b'DES0758+1543',b'DEC/multiepoch/delve/r5918/DES0758+1543/p02',21658769
b'DES0908-0458',b'DEC/multiepoch/delve/r5918/DES0908-0458/p02',21658783
b'DES0932+2334',b'DEC/multiepoch/delve/r5918/DES0932+2334/p02',21658792
b'DES0934+0252',b'DEC/multiepoch/delve/r5918/DES0934+0252/p02',21658797
b'DES0942+1626',b'DEC/multiepoch/delve/r5918/DES0942+1626/p02',21658817
b'DES0949-1749',b'DEC/multiepoch/delve/r5918/DES0949-1749/p02',21658826
b'DES1021+0543',b'DEC/multiepoch/delve/r5918/DES1021+0543/p02',21658854
b'DES1021-1541',b'DEC/multiepoch/delve/r5918/DES1021-1541/p02',21658870
b'DES1048-2041',b'DEC/multiepoch/delve/r5918/DES1048-2041/p02',21658898
b'DES1138-0707',b'DEC/multiepoch/delve/r5918/DES1138-0707/p02',21658926
b'DES1142-0833',b'DEC/multiepoch/delve/r5918/DES1142-0833/p02',21658935
b'DES1145+1626',b'DEC/multiepoch/delve/r5918/DES1145+1626/p02',21658960
b'DES1148+0835',b'DEC/multiepoch/delve/r5918/DES1148+0835/p02',21658975
b'DES1148+1252',b'DEC/multiepoch/delve/r5918/DES1148+1252/p02',21659006
b'DES1059+1751',b'DEC/multiepoch/delve/r5918/DES1059+1751/p01',21657251
b'DES1059-0124',b'DEC/multiepoch/delve/r5918/DES1059-0124/p01',21657255
b'DES1059-1541',b'DEC/multiepoch/delve/r5918/DES1059-1541/p01',21657262
b'DES1100+0252',b'DEC/multiepoch/delve/r5918/DES1100+0252/p01',21657269
b'DES1100+0752',b'DEC/multiepoch/delve/r5918/DES1100+0752/p01',21657272
b'DES1101-0707',b'DEC/multiepoch/delve/r5918/DES1101-0707/p01',21657308
b'DES1102+2000',b'DEC/multiepoch/delve/r5918/DES1102+2000/p01',21657329
b'DES1102-0833',b'DEC/multiepoch/delve/r5918/DES1102-0833/p01',21657336
b'DES1104+0543',b'DEC/multiepoch/delve/r5918/DES1104+0543/p01',21657364
b'DES1104+1334',b'DEC/multiepoch/delve/r5918/DES1104+1334/p01',21657370
b'DES1104+1709',b'DEC/multiepoch/delve/r5918/DES1104+1709/p01',21657372
b'DES1105+0001',b'DEC/multiepoch/delve/r5918/DES1105+0001/p01',21657393
b'DES1106-0958',b'DEC/multiepoch/delve/r5918/DES1106-0958/p01',21657435
b'DES1106-1624',b'DEC/multiepoch/delve/r5918/DES1106-1624/p01',21657436
b'DES1106-2249',b'DEC/multiepoch/delve/r5918/DES1106-2249/p01',21657438
b'DES1107+2251',b'DEC/multiepoch/delve/r5918/DES1107+2251/p01',21657452
b'DES1107-0541',b'DEC/multiepoch/delve/r5918/DES1107-0541/p01',21657460
b'DES1108+0043',b'DEC/multiepoch/delve/r5918/DES1108+0043/p01',21657474
b'DES1108+1043',b'DEC/multiepoch/delve/r5918/DES1108+1043/p01',21657479
b'DES1108+1500',b'DEC/multiepoch/delve/r5918/DES1108+1500/p01',21657481
b'DES1108+1543',b'DEC/multiepoch/delve/r5918/DES1108+1543/p01',21657482
b'DES1108+1751',b'DEC/multiepoch/delve/r5918/DES1108+1751/p01',21657483
b'DES1109-0915',b'DEC/multiepoch/delve/r5918/DES1109-0915/p01',21657511
b'DES1109-1624',b'DEC/multiepoch/delve/r5918/DES1109-1624/p01',21657512
b'DES1110+1334',b'DEC/multiepoch/delve/r5918/DES1110+1334/p01',21657526
b'DES1111+0126',b'DEC/multiepoch/delve/r5918/DES1111+0126/p01',21657551
b'DES1111+0209',b'DEC/multiepoch/delve/r5918/DES1111+0209/p01',21657552
b'DES1111+2208',b'DEC/multiepoch/delve/r5918/DES1111+2208/p01',21657562
b'DES1111-0958',b'DEC/multiepoch/delve/r5918/DES1111-0958/p01',21657573
b'DES1112+2334',b'DEC/multiepoch/delve/r5918/DES1112+2334/p01',21657584
b'DES1113+1334',b'DEC/multiepoch/delve/r5918/DES1113+1334/p01',21657603
b'DES1113+1917',b'DEC/multiepoch/delve/r5918/DES1113+1917/p01',21657606
b'DES1113-1415',b'DEC/multiepoch/delve/r5918/DES1113-1415/p01',21657617
b'DES1114+1043',b'DEC/multiepoch/delve/r5918/DES1114+1043/p01',21657630
b'DES1114-0207',b'DEC/multiepoch/delve/r5918/DES1114-0207/p01',21657643
b'DES0702+1834',b'DEC/multiepoch/delve/r5918/DES0702+1834/p01',21648211
b'DES0726+1500',b'DEC/multiepoch/delve/r5918/DES0726+1500/p01',21649811
b'DES0722+1709',b'DEC/multiepoch/delve/r5918/DES0722+1709/p03',21649953
b'DES0739+1043',b'DEC/multiepoch/delve/r5918/DES0739+1043/p02',21650112
b'DES0800+2751',b'DEC/multiepoch/delve/r5918/DES0800+2751/p01',21650458
b'DES0812-1207',b'DEC/multiepoch/delve/r5918/DES0812-1207/p01',21650970
b'DES1015+1209',b'DEC/multiepoch/delve/r5918/DES1015+1209/p01',21652779
b'DES0819+1126',b'DEC/multiepoch/delve/r5918/DES0819+1126/p02',21652815
b'DES0659+2251',b'DEC/multiepoch/delve/r5918/DES0659+2251/p01',21648199
b'DES0705+2251',b'DEC/multiepoch/delve/r5918/DES0705+2251/p01',21648232
b'DES0716+2543',b'DEC/multiepoch/delve/r5918/DES0716+2543/p01',21648807
b'DES0723+1626',b'DEC/multiepoch/delve/r5918/DES0723+1626/p01',21648869
b'DES0723+1917',b'DEC/multiepoch/delve/r5918/DES0723+1917/p01',21648872
b'DES0725+1709',b'DEC/multiepoch/delve/r5918/DES0725+1709/p01',21649804
b'DES0731+2334',b'DEC/multiepoch/delve/r5918/DES0731+2334/p01',21649872
b'DES0735+1417',b'DEC/multiepoch/delve/r5918/DES0735+1417/p01',21649917
b'DES0738+0335',b'DEC/multiepoch/delve/r5918/DES0738+0335/p02',21650091
b'DES0738+1543',b'DEC/multiepoch/delve/r5918/DES0738+1543/p02',21650099
b'DES0739+1252',b'DEC/multiepoch/delve/r5918/DES0739+1252/p02',21650113
b'DES0744+0917',b'DEC/multiepoch/delve/r5918/DES0744+0917/p01',21650181
b'DES0745+0209',b'DEC/multiepoch/delve/r5918/DES0745+0209/p01',21650194
b'DES0749+0252',b'DEC/multiepoch/delve/r5918/DES0749+0252/p01',21650254
b'DES0750+1500',b'DEC/multiepoch/delve/r5918/DES0750+1500/p01',21650278
b'DES0751+0835',b'DEC/multiepoch/delve/r5918/DES0751+0835/p01',21650292
b'DES0752+0752',b'DEC/multiepoch/delve/r5918/DES0752+0752/p01',21650308
b'DES1115+0917',b'DEC/multiepoch/delve/r5918/DES1115+0917/p01',21657657
b'DES1115+2334',b'DEC/multiepoch/delve/r5918/DES1115+2334/p01',21657662
b'DES1116+1417',b'DEC/multiepoch/delve/r5918/DES1116+1417/p01',21657682
b'DES1116-1915',b'DEC/multiepoch/delve/r5918/DES1116-1915/p01',21657698
b'DES1117+2625',b'DEC/multiepoch/delve/r5918/DES1117+2625/p01',21657714
b'DES1117-0207',b'DEC/multiepoch/delve/r5918/DES1117-0207/p01',21657718
b'DES1118+0543',b'DEC/multiepoch/delve/r5918/DES1118+0543/p01',21657730
b'DES1118+0709',b'DEC/multiepoch/delve/r5918/DES1118+0709/p01',21657731
b'DES1118+2126',b'DEC/multiepoch/delve/r5918/DES1118+2126/p01',21657736
b'DES1118-1707',b'DEC/multiepoch/delve/r5918/DES1118-1707/p01',21657745
b'DES1119-0041',b'DEC/multiepoch/delve/r5918/DES1119-0041/p01',21657764
b'DES1119-1749',b'DEC/multiepoch/delve/r5918/DES1119-1749/p01',21657774
b'DES1120+0752',b'DEC/multiepoch/delve/r5918/DES1120+0752/p01',21657782
b'DES1122-1415',b'DEC/multiepoch/delve/r5918/DES1122-1415/p01',21657851
b'DES1123+1751',b'DEC/multiepoch/delve/r5918/DES1123+1751/p01',21657865
b'DES1123+2208',b'DEC/multiepoch/delve/r5918/DES1123+2208/p01',21657866
b'DES1123-0958',b'DEC/multiepoch/delve/r5918/DES1123-0958/p01',21657874
b'DES1125+1334',b'DEC/multiepoch/delve/r5918/DES1125+1334/p01',21657911
b'DES1126+2625',b'DEC/multiepoch/delve/r5918/DES1126+2625/p01',21657944
b'DES1128+1209',b'DEC/multiepoch/delve/r5918/DES1128+1209/p01',21657986
b'DES1128-1332',b'DEC/multiepoch/delve/r5918/DES1128-1332/p01',21658005
b'DES1130-0707',b'DEC/multiepoch/delve/r5918/DES1130-0707/p01',21658050
b'DES1131-1124',b'DEC/multiepoch/delve/r5918/DES1131-1124/p01',21658084
b'DES1132+1543',b'DEC/multiepoch/delve/r5918/DES1132+1543/p01',21658095
b'DES1133+0709',b'DEC/multiepoch/delve/r5918/DES1133+0709/p01',21658109
b'DES1133+2708',b'DEC/multiepoch/delve/r5918/DES1133+2708/p01',21658122
b'DES1133-0541',b'DEC/multiepoch/delve/r5918/DES1133-0541/p01',21658127
b'DES1135-0707',b'DEC/multiepoch/delve/r5918/DES1135-0707/p01',21658178
b'DES1135-2206',b'DEC/multiepoch/delve/r5918/DES1135-2206/p01',21658183
b'DES1136-0416',b'DEC/multiepoch/delve/r5918/DES1136-0416/p01',21658206
b'DES1137+1043',b'DEC/multiepoch/delve/r5918/DES1137+1043/p01',21658221
b'DES1137+2834',b'DEC/multiepoch/delve/r5918/DES1137+2834/p01',21658228
b'DES1137-0958',b'DEC/multiepoch/delve/r5918/DES1137-0958/p01',21658235
b'DES1137-1415',b'DEC/multiepoch/delve/r5918/DES1137-1415/p01',21658238
b'DES1138+0709',b'DEC/multiepoch/delve/r5918/DES1138+0709/p01',21658247
b'DES0708+2251',b'DEC/multiepoch/delve/r5918/DES0708+2251/p01',21648256
b'DES0718+1334',b'DEC/multiepoch/delve/r5918/DES0718+1334/p01',21648821
b'DES0722+2334',b'DEC/multiepoch/delve/r5918/DES0722+2334/p02',21649799
b'DES0726+1417',b'DEC/multiepoch/delve/r5918/DES0726+1417/p01',21649810
b'DES0729+1917',b'DEC/multiepoch/delve/r5918/DES0729+1917/p01',21649848
b'DES0729+2543',b'DEC/multiepoch/delve/r5918/DES0729+2543/p01',21649851
b'DES0731+1209',b'DEC/multiepoch/delve/r5918/DES0731+1209/p01',21649868
b'DES0732+0335',b'DEC/multiepoch/delve/r5918/DES0732+0335/p01',21649874
b'DES0732+0917',b'DEC/multiepoch/delve/r5918/DES0732+0917/p01',21649877
b'DES0732+1500',b'DEC/multiepoch/delve/r5918/DES0732+1500/p01',21649880
b'DES0734+1209',b'DEC/multiepoch/delve/r5918/DES0734+1209/p01',21649905
b'DES0720+2208',b'DEC/multiepoch/delve/r5918/DES0720+2208/p01',21648843
b'DES0805+1417',b'DEC/multiepoch/delve/r5918/DES0805+1417/p01',21650820
b'DES0807+1500',b'DEC/multiepoch/delve/r5918/DES0807+1500/p01',21650856
b'DES0808+2500',b'DEC/multiepoch/delve/r5918/DES0808+2500/p01',21650886
b'DES0819+1043',b'DEC/multiepoch/delve/r5918/DES0819+1043/p02',21652814
b'DES0819-0458',b'DEC/multiepoch/delve/r5918/DES0819-0458/p02',21652829
b'DES0820+0252',b'DEC/multiepoch/delve/r5918/DES0820+0252/p02',21652839
b'DES0820+0543',b'DEC/multiepoch/delve/r5918/DES0820+0543/p02',21652840
b'DES0822+2834',b'DEC/multiepoch/delve/r5918/DES0822+2834/p01',21652894
b'DES0824-1207',b'DEC/multiepoch/delve/r5918/DES0824-1207/p01',21652945
b'DES0825+2043',b'DEC/multiepoch/delve/r5918/DES0825+2043/p01',21652957
b'DES0808-0041',b'DEC/multiepoch/delve/r5918/DES0808-0041/p02',21652962
b'DES0810+0001',b'DEC/multiepoch/delve/r5918/DES0810+0001/p02',21652983
b'DES0827+2334',b'DEC/multiepoch/delve/r5918/DES0827+2334/p01',21653084
b'DES0827-0750',b'DEC/multiepoch/delve/r5918/DES0827-0750/p01',21653090
b'DES0828+1417',b'DEC/multiepoch/delve/r5918/DES0828+1417/p01',21653101
b'DES0828-1041',b'DEC/multiepoch/delve/r5918/DES0828-1041/p01',21653115
b'DES0829-0250',b'DEC/multiepoch/delve/r5918/DES0829-0250/p01',21653137
b'DES0831-1624',b'DEC/multiepoch/delve/r5918/DES0831-1624/p01',21653192
b'DES0833+1126',b'DEC/multiepoch/delve/r5918/DES0833+1126/p01',21653224
b'DES0834+0126',b'DEC/multiepoch/delve/r5918/DES0834+0126/p01',21653239
b'DES0834-1707',b'DEC/multiepoch/delve/r5918/DES0834-1707/p01',21653267
b'DES0836+0626',b'DEC/multiepoch/delve/r5918/DES0836+0626/p01',21653294
b'DES0836-1124',b'DEC/multiepoch/delve/r5918/DES0836-1124/p01',21653308
b'DES0837+0835',b'DEC/multiepoch/delve/r5918/DES0837+0835/p01',21653316
b'DES0708+2625',b'DEC/multiepoch/delve/r5918/DES0708+2625/p01',21648258
b'DES0752+2500',b'DEC/multiepoch/delve/r5918/DES0752+2500/p01',21650316
b'DES0759+0626',b'DEC/multiepoch/delve/r5918/DES0759+0626/p01',21650431
b'DES0759+2500',b'DEC/multiepoch/delve/r5918/DES0759+2500/p01',21650440
b'DES0800+0709',b'DEC/multiepoch/delve/r5918/DES0800+0709/p01',21650449
b'DES0803+1209',b'DEC/multiepoch/delve/r5918/DES0803+1209/p01',21650781
b'DES0803+1252',b'DEC/multiepoch/delve/r5918/DES0803+1252/p01',21650782
b'DES0803+2208',b'DEC/multiepoch/delve/r5918/DES0803+2208/p01',21650784
b'DES0803-0250',b'DEC/multiepoch/delve/r5918/DES0803-0250/p01',21650787
b'DES0804+1500',b'DEC/multiepoch/delve/r5918/DES0804+1500/p01',21650798
b'DES0804+1626',b'DEC/multiepoch/delve/r5918/DES0804+1626/p01',21650800
b'DES0807+2417',b'DEC/multiepoch/delve/r5918/DES0807+2417/p01',21650862
b'DES0812+2625',b'DEC/multiepoch/delve/r5918/DES0812+2625/p01',21650965
b'DES0813+2543',b'DEC/multiepoch/delve/r5918/DES0813+2543/p01',21650986
b'DES0814+0209',b'DEC/multiepoch/delve/r5918/DES0814+0209/p01',21650997
b'DES0814+2334',b'DEC/multiepoch/delve/r5918/DES0814+2334/p01',21651008
b'DES0817-0707',b'DEC/multiepoch/delve/r5918/DES0817-0707/p02',21652785
b'DES0818+2500',b'DEC/multiepoch/delve/r5918/DES0818+2500/p02',21652799
b'DES0823+2708',b'DEC/multiepoch/delve/r5918/DES0823+2708/p01',21652918
b'DES0809-0958',b'DEC/multiepoch/delve/r5918/DES0809-0958/p02',21652981
b'DES0700+2543',b'DEC/multiepoch/delve/r5918/DES0700+2543/p01',21648206
b'DES0703+2334',b'DEC/multiepoch/delve/r5918/DES0703+2334/p01',21648221
b'DES0754+1000',b'DEC/multiepoch/delve/r5918/DES0754+1000/p01',21650345
b'DES0801+0752',b'DEC/multiepoch/delve/r5918/DES0801+0752/p01',21650467
b'DES0804-0416',b'DEC/multiepoch/delve/r5918/DES0804-0416/p01',21650806
b'DES0825+0043',b'DEC/multiepoch/delve/r5918/DES0825+0043/p01',21652947
b'DES1145+1209',b'DEC/multiepoch/delve/r5918/DES1145+1209/p01',21658420
b'DES1146+0500',b'DEC/multiepoch/delve/r5918/DES1146+0500/p01',21658446
b'DES1146+2417',b'DEC/multiepoch/delve/r5918/DES1146+2417/p01',21658455
b'DES1149-0958',b'DEC/multiepoch/delve/r5918/DES1149-0958/p01',21658530
b'DES1149-1041',b'DEC/multiepoch/delve/r5918/DES1149-1041/p01',21658531
b'DES1149-1541',b'DEC/multiepoch/delve/r5918/DES1149-1541/p01',21658533
b'DES1150+2834',b'DEC/multiepoch/delve/r5918/DES1150+2834/p01',21658549
b'DES1150+2917',b'DEC/multiepoch/delve/r5918/DES1150+2917/p01',21658550
b'DES1151-1332',b'DEC/multiepoch/delve/r5918/DES1151-1332/p01',21658580
b'DES1152+1000',b'DEC/multiepoch/delve/r5918/DES1152+1000/p01',21658591
b'DES1152+2500',b'DEC/multiepoch/delve/r5918/DES1152+2500/p01',21658598
b'DES1153-1624',b'DEC/multiepoch/delve/r5918/DES1153-1624/p01',21658632
b'DES1154+0835',b'DEC/multiepoch/delve/r5918/DES1154+0835/p01',21658639
b'DES1154-0207',b'DEC/multiepoch/delve/r5918/DES1154-0207/p01',21658652
b'DES1156+0543',b'DEC/multiepoch/delve/r5918/DES1156+0543/p01',21658692
b'DES1156+0835',b'DEC/multiepoch/delve/r5918/DES1156+0835/p01',21658694
b'DES1157+2208',b'DEC/multiepoch/delve/r5918/DES1157+2208/p01',21658728
b'DES1157-1041',b'DEC/multiepoch/delve/r5918/DES1157-1041/p01',21658735
b'DES0755+2708',b'DEC/multiepoch/delve/r5918/DES0755+2708/p02',21658766
b'DES0758+0335',b'DEC/multiepoch/delve/r5918/DES0758+0335/p02',21658768
b'DES0933+0001',b'DEC/multiepoch/delve/r5918/DES0933+0001/p02',21658794
b'DES0933+0418',b'DEC/multiepoch/delve/r5918/DES0933+0418/p02',21658795
b'DES0939+0001',b'DEC/multiepoch/delve/r5918/DES0939+0001/p02',21658807
b'DES0942-0915',b'DEC/multiepoch/delve/r5918/DES0942-0915/p02',21658821
b'DES1007+2126',b'DEC/multiepoch/delve/r5918/DES1007+2126/p02',21658837
b'DES1021+1043',b'DEC/multiepoch/delve/r5918/DES1021+1043/p02',21658856
b'DES1021-0541',b'DEC/multiepoch/delve/r5918/DES1021-0541/p02',21658865
b'DES1021-2206',b'DEC/multiepoch/delve/r5918/DES1021-2206/p02',21658873
b'DES1031+0500',b'DEC/multiepoch/delve/r5918/DES1031+0500/p02',21658888
b'DES1143+2834',b'DEC/multiepoch/delve/r5918/DES1143+2834/p02',21658944
b'DES1143-0624',b'DEC/multiepoch/delve/r5918/DES1143-0624/p02',21658945
b'DES1143-0750',b'DEC/multiepoch/delve/r5918/DES1143-0750/p02',21658946
b'DES1011+1751',b'DEC/multiepoch/delve/r5918/DES1011+1751/p01',21656026
b'DES1012+2917',b'DEC/multiepoch/delve/r5918/DES1012+2917/p01',21656056
b'DES1014+0500',b'DEC/multiepoch/delve/r5918/DES1014+0500/p01',21656091
b'DES1014+0752',b'DEC/multiepoch/delve/r5918/DES1014+0752/p01',21656093
b'DES1014+1417',b'DEC/multiepoch/delve/r5918/DES1014+1417/p01',21656098
b'DES1014-1415',b'DEC/multiepoch/delve/r5918/DES1014-1415/p01',21656116
b'DES1015-0707',b'DEC/multiepoch/delve/r5918/DES1015-0707/p01',21656134
b'DES1015-2041',b'DEC/multiepoch/delve/r5918/DES1015-2041/p01',21656141
b'DES1016+0043',b'DEC/multiepoch/delve/r5918/DES1016+0043/p01',21656145
b'DES1017+1417',b'DEC/multiepoch/delve/r5918/DES1017+1417/p01',21656176
b'DES1018+1209',b'DEC/multiepoch/delve/r5918/DES1018+1209/p01',21656201
b'DES1019+1043',b'DEC/multiepoch/delve/r5918/DES1019+1043/p01',21656226
b'DES1019+1917',b'DEC/multiepoch/delve/r5918/DES1019+1917/p01',21656228
b'DES1019-0416',b'DEC/multiepoch/delve/r5918/DES1019-0416/p01',21656237
b'DES1020+1834',b'DEC/multiepoch/delve/r5918/DES1020+1834/p01',21656254
b'DES1020+2126',b'DEC/multiepoch/delve/r5918/DES1020+2126/p01',21656255
b'DES1020+2543',b'DEC/multiepoch/delve/r5918/DES1020+2543/p01',21656257
b'DES1020-1250',b'DEC/multiepoch/delve/r5918/DES1020-1250/p01',21656263
b'DES1020-1458',b'DEC/multiepoch/delve/r5918/DES1020-1458/p01',21656266
b'DES1020-1832',b'DEC/multiepoch/delve/r5918/DES1020-1832/p01',21656267
b'DES1023+2625',b'DEC/multiepoch/delve/r5918/DES1023+2625/p01',21656332
b'DES1023-1458',b'DEC/multiepoch/delve/r5918/DES1023-1458/p01',21656340
b'DES1024+0543',b'DEC/multiepoch/delve/r5918/DES1024+0543/p01',21656347
b'DES1024+2043',b'DEC/multiepoch/delve/r5918/DES1024+2043/p01',21656355
b'DES1024-1124',b'DEC/multiepoch/delve/r5918/DES1024-1124/p01',21656365
b'DES1025-0207',b'DEC/multiepoch/delve/r5918/DES1025-0207/p01',21656388
b'DES1025-1749',b'DEC/multiepoch/delve/r5918/DES1025-1749/p01',21656394
b'DES1030+0043',b'DEC/multiepoch/delve/r5918/DES1030+0043/p01',21656503
b'DES1031+2208',b'DEC/multiepoch/delve/r5918/DES1031+2208/p01',21656532
b'DES1033+1043',b'DEC/multiepoch/delve/r5918/DES1033+1043/p01',21656582
b'DES1036+0835',b'DEC/multiepoch/delve/r5918/DES1036+0835/p01',21656660
b'DES1037-0958',b'DEC/multiepoch/delve/r5918/DES1037-0958/p01',21656691
b'DES1038+0543',b'DEC/multiepoch/delve/r5918/DES1038+0543/p01',21656698
b'DES1038+1209',b'DEC/multiepoch/delve/r5918/DES1038+1209/p01',21656703
b'DES0718+1043',b'DEC/multiepoch/delve/r5918/DES0718+1043/p01',21648820
b'DES0734+0709',b'DEC/multiepoch/delve/r5918/DES0734+0709/p01',21649903
b'DES0735+0917',b'DEC/multiepoch/delve/r5918/DES0735+0917/p01',21649915
b'DES0751+0043',b'DEC/multiepoch/delve/r5918/DES0751+0043/p01',21650286
b'DES0753+0917',b'DEC/multiepoch/delve/r5918/DES0753+0917/p01',21650324
